0.00.074.692 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.074.880 W srv  llama_server: -----------------
0.00.074.881 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.074.881 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.074.882 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.074.882 W srv  llama_server: -----------------
0.00.076.469 I srv    load_model: loading model 'ISTA-DASLab/Qwen3.8-27B-GSQ-RCO-GGUF'
0.06.568.224 I cmn          init: llama threadpool init, n_threads = 8
0.06.911.459 I common_speculative_init_result: creating MTP draft context against the target model '/Users/irae/.cache/huggingface/hub/models--ISTA-DASLab--Qwen3.8-27B-GSQ-RCO-GGUF/snapshots/d562806dbafae37109975e970aae91b43e73b440/Qwen3.8-27B-GSQ-RCO-IQ3_S-mtp.gguf'
0.07.223.016 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 131072, kv_unified = 'false'
0.07.288.293 W srv          init: chat template supports preserving reasoning, it is enabled by default (may use more tokens, disable via --no-reasoning-preserve)
0.07.288.301 I srv  llama_server: model loaded
0.07.288.304 I srv  llama_server: listening on http://127.0.0.1:8081
0.20.800.719 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
39.09.555.289 I slot print_timing: id  0 | task 783 | prompt processing, n_tokens =  12288, progress = 0.97, t = 194.45 s / 63.19 tokens per second
39.44.840.448 I slot print_timing: id  0 | task 783 | prompt processing, n_tokens =  14336, progress = 0.99, t = 229.63 s / 62.43 tokens per second
39.55.559.696 I slot print_timing: id  0 | task 783 | prompt processing, n_tokens =  14920, progress = 1.00, t = 248.06 s / 60.15 tokens per second
40.04.233.482 I slot print_timing: id  0 | task 783 | prompt processing, n_tokens =  15432, progress = 1.00, t = 250.06 s / 61.71 tokens per second
40.11.990.262 I slot print_timing: id  0 | task 783 | prompt eval time =  259453.11 ms / 15436 tokens (   16.81 ms per token,    59.49 tokens per second)
40.11.990.265 I slot print_timing: id  0 | task 783 |        eval time =    6889.76 ms /    64 tokens (  109.36 ms per token,     9.14 tokens per second)
40.11.990.265 I slot print_timing: id  0 | task 783 |       total time =  266342.88 ms / 15500 tokens
40.11.990.266 I slot print_timing: id  0 | task 783 |    graphs reused =        676
40.11.990.269 I slot print_timing: id  0 | task 783 | draft acceptance = 1.00000 (   47 accepted /    47 generated), mean len =  3.94
40.11.993.126 I slot      release: id  0 | task 783 | stop processing: n_tokens = 124303, truncated = 0
42.37.798.025 I srv    operator(): operator(): cleaning up before exit...
